2022.04.17,은평구,148403,768
2022.04.17,서대문구,98983,534
2022.04.17,마포구,121286,554
2022.04.17,양천구,144510,740
2022.04.17,강서구,185952,875
2022.04.17,구로구,136643,581
2022.04.17,금천구,78415,334
2022.04.17,영등포구,136649,556
2022.04.17,동작구,131093,602
2022.04.17,관악구,163629,752
2022.04.17,서초구,129078,548
2022.04.17,강남구,167273,740
2022.04.17,송파구,216114,924
2022.04.17,강동구,152026,729
2022.04.17,기타,202337,777
2022.04.16,종로구,44762,210
2022.04.16,중구,40537,170
2022.04.16,용산구,67283,329
2022.04.16,성동구,97817,515
2022.04.16,광진구,117040,644
2022.04.16,동대문구,115869,637
2022.04.16,중랑구,125375,623
2022.04.16,성북구,142740,668
2022.04.16,강북구,92485,473
2022.04.16,도봉구,101195,503
2022.04.16,노원구,167652,970
2022.04.16,은평구,147635,918
2022.04.16,서대문구,98449,519
2022.04.16,마포구,120732,684
2022.04.16,양천구,143770,866
2022.04.16,강서구,185077,1231
2022.04.16,구로구,136062,773
2022.04.16,금천구,78081,397
2022.04.16,영등포구,136093,716
2022.04.16,동작구,130491,684
2022.04.16,관악구,162877,854
2022.04.16,서초구,128530,706
2022.04.16,강남구,166533,956
2022.04.16,송파구,215190,1069
2022.04.16,강동구,151297,864
2022.04.16,기타,201560,1139
2022.04.15,종로구,44552,261
2022.04.15,중구,40367,228
2022.04.15,용산구,66954,429
2022.04.15,성동구,97302,609
2022.04.15,광진구,116396,674
2022.04.15,동대문구,115232,689
2022.04.15,중랑구,124752,767
2022.04.15,성북구,142073,872
2022.04.15,강북구,92013,567
2022.04.15,도봉구,100692,700
2022.04.15,노원구,166683,1072
2022.04.15,은평구,146718,884
2022.04.15,서대문구,97930,618
2022.04.15,마포구,120048,762
2022.04.15,양천구,142904,1050
2022.04.15,강서구,183847,1198
2022.04.15,구로구,135288,838
2022.04.15,금천구,77684,504
2022.04.15,영등포구,135378,917
2022.04.15,동작구,129807,911
